features.0.0.weight,features.0.1.weight,features.0.1.bias,features.1.conv.0.weight,features.1.conv.1.weight,features.1.conv.1.bias,features.1.conv.3.weight,features.1.conv.3.bias,features.1.conv.3.mask,features.1.conv.4.weight,features.1.conv.4.bias,features.2.conv.0.weight,features.2.conv.0.bias,features.2.conv.0.mask,features.2.conv.1.weight,features.2.conv.1.bias,features.2.conv.3.weight,features.2.conv.4.weight,features.2.conv.4.bias,features.2.conv.6.weight
0.09980603,0.0,0.0,0.84339005,0.0,0.0,-0.013465734,0.0,1.0,0.0,0.0,0.05394693,0.0,1.0,0.0,0.0,0.15770051,0.0,0.0,-0.009029153
0.1131631,0.0,0.0,0.07957137,0.0,0.0,0.004965441,0.0,1.0,0.0,0.0,0.24384646,0.0,1.0,0.0,0.0,0.18347223,0.0,0.0,-0.1455302
-0.02049078,0.0,0.0,-0.009423074,0.0,0.0,0.007855578,0.0,1.0,0.0,0.0,-0.04779089,0.0,1.0,0.0,0.0,0.056911804,0.0,0.0,0.072118156
-0.024094222,0.0,0.0,-0.022626925,0.0,0.0,0.6538315,0.0,1.0,0.0,0.0,-0.34797832,0.0,1.0,0.0,0.0,0.17379837,0.0,0.0,0.02483067
-0.17060137,0.0,0.0,-0.021152021,0.0,0.0,-0.124614604,0.0,1.0,0.0,0.0,-0.044210356,0.0,1.0,0.0,0.0,0.02829523,0.0,0.0,0.17335895
-0.03716194,0.0,0.0,-0.0038393054,0.0,0.0,-0.0044670547,0.0,1.0,0.0,0.0,0.024746617,0.0,1.0,0.0,0.0,0.25912908,0.0,0.0,-0.049681973
-0.14726608,0.0,0.0,0.014746187,0.0,0.0,-0.24005878,0.0,1.0,0.0,0.0,0.041615214,0.0,1.0,0.0,0.0,0.19731334,0.0,0.0,0.16024555
-0.30072895,0.0,0.0,0.008193417,0.0,0.0,-0.00053387304,0.0,1.0,0.0,0.0,0.0010060489,0.0,1.0,0.0,0.0,-0.09350629,0.0,0.0,-0.054166872
-0.1218545,0.0,0.0,-0.026172971,0.0,0.0,-0.06904879,0.0,1.0,0.0,0.0,-0.012827455,0.0,1.0,0.0,0.0,0.15133545,0.0,0.0,-0.2555045
0.034209907,0.0,0.0,0.029858451,0.0,0.0,-0.7642832,0.0,1.0,0.0,0.0,-0.005044084,0.0,1.0,0.0,0.0,0.015478058,0.0,0.0,0.016033372
0.028905889,0.0,0.0,0.03358855,0.0,0.0,0.35429406,0.0,1.0,0.0,0.0,0.060334172,0.0,1.0,0.0,0.0,-0.14933336,0.0,0.0,0.027243704
-0.057832286,0.0,0.0,0.012407949,0.0,0.0,-0.13945179,0.0,1.0,0.0,0.0,0.061537314,0.0,1.0,0.0,0.0,-0.09190451,0.0,0.0,0.24858162
0.21256268,0.0,0.0,0.07780002,0.0,0.0,0.008353669,0.0,1.0,0.0,0.0,0.0067953933,0.0,1.0,0.0,0.0,-0.27204245,0.0,0.0,-0.28043684
0.14545998,0.0,0.0,-0.13076968,0.0,0.0,-0.026153669,0.0,1.0,0.0,0.0,-0.00077902287,0.0,1.0,0.0,0.0,-0.10117469,0.0,0.0,0.3112916
0.35273144,0.0,0.0,0.055476215,0.0,0.0,-0.00040744132,0.0,1.0,0.0,0.0,-0.03231115,0.0,1.0,0.0,0.0,-0.0020961543,0.0,0.0,-0.15069935
0.6643625,0.0,0.0,0.35069785,0.0,0.0,-0.1846287,0.0,1.0,0.0,0.0,0.038210724,0.0,1.0,0.0,0.0,-0.11686764,0.0,0.0,-0.18681386
0.63114977,0.0,0.0,-0.8035029,0.0,0.0,-0.29066122,0.0,1.0,0.0,0.0,0.00181113,0.0,1.0,0.0,0.0,-0.06731553,0.0,0.0,0.14226522
0.28613734,0.0,0.0,-0.079669826,0.0,0.0,0.4681502,0.0,1.0,0.0,0.0,-0.074668,0.0,1.0,0.0,0.0,0.18618219,0.0,0.0,-0.10246182
0.60984796,0.0,0.0,-0.30392817,0.0,0.0,0.01024841,0.0,1.0,0.0,0.0,0.022354767,0.0,1.0,0.0,0.0,0.441416,0.0,0.0,0.038676538
0.5184601,0.0,0.0,0.8383514,0.0,0.0,-0.022939337,0.0,1.0,0.0,0.0,-0.043212544,0.0,1.0,0.0,0.0,0.09755282,0.0,0.0,-0.04281133
-0.07111309,0.0,0.0,-0.02158638,0.0,0.0,-0.11306499,0.0,1.0,0.0,0.0,-0.012576891,0.0,1.0,0.0,0.0,-0.17352019,0.0,0.0,-0.24727853
-0.12264672,0.0,0.0,0.057414394,0.0,0.0,-0.008720679,0.0,1.0,0.0,0.0,-0.3344121,0.0,1.0,0.0,0.0,0.106403746,0.0,0.0,0.10968308
-0.17157306,0.0,0.0,-0.015250269,0.0,0.0,0.646562,0.0,1.0,0.0,0.0,0.094406396,0.0,1.0,0.0,0.0,0.073321655,0.0,0.0,0.13156037
-0.059987396,0.0,0.0,0.07206479,0.0,0.0,0.46108505,0.0,1.0,0.0,0.0,0.15505031,0.0,1.0,0.0,0.0,0.089427695,0.0,0.0,0.41781995
-0.38649347,0.0,0.0,0.6743221,0.0,0.0,0.011398121,0.0,1.0,0.0,0.0,-0.06617145,0.0,1.0,0.0,0.0,0.27009425,0.0,0.0,0.082191914
-0.32690865,0.0,0.0,-0.91297084,0.0,0.0,-0.030842725,0.0,1.0,0.0,0.0,-0.002445044,0.0,1.0,0.0,0.0,-0.16434196,0.0,0.0,0.06837878
-0.14014368,0.0,0.0,-0.062492266,0.0,0.0,-6.742982e-05,0.0,1.0,0.0,0.0,-0.08092143,0.0,1.0,0.0,0.0,0.1139539,0.0,0.0,0.0004851241
-0.36602876,0.0,0.0,0.03878,0.0,0.0,0.0026480444,0.0,1.0,0.0,0.0,-0.04436659,0.0,1.0,0.0,0.0,-0.0612525,0.0,0.0,-0.15185936
-0.32089642,0.0,0.0,0.12763134,0.0,0.0,-0.014229103,0.0,1.0,0.0,0.0,-0.052781165,0.0,1.0,0.0,0.0,-0.25895584,0.0,0.0,-0.056949798
-0.043996517,0.0,0.0,-0.0063219275,0.0,0.0,-0.01138248,0.0,1.0,0.0,0.0,-0.2992461,0.0,1.0,0.0,0.0,0.014333312,0.0,0.0,0.045341823
0.033217963,0.0,0.0,-0.006802778,0.0,0.0,-0.0053424696,0.0,1.0,0.0,0.0,-0.007867509,0.0,1.0,0.0,0.0,0.18626617,0.0,0.0,-0.017183878
-0.060896877,0.0,0.0,-0.008207765,0.0,0.0,0.11371813,0.0,1.0,0.0,0.0,-0.095198385,0.0,1.0,0.0,0.0,-0.11706163,0.0,0.0,0.07544739
0.06759871,0.0,0.0,-0.0074541587,0.0,0.0,0.0063643204,0.0,1.0,0.0,0.0,-0.08014746,0.0,1.0,0.0,0.0,-0.10489345,0.0,0.0,0.23998825
-0.18837771,0.0,0.0,-0.004682604,0.0,0.0,-0.0020446791,0.0,1.0,0.0,0.0,-0.10419957,0.0,1.0,0.0,0.0,0.23852819,0.0,0.0,-0.14540713
-0.13762228,0.0,0.0,0.024128914,0.0,0.0,0.0008524003,0.0,1.0,0.0,0.0,-0.041913513,0.0,1.0,0.0,0.0,0.18967995,0.0,0.0,-0.26899377
-0.13240732,0.0,0.0,-0.013889944,0.0,0.0,-0.6931414,0.0,1.0,0.0,0.0,0.0068464074,0.0,1.0,0.0,0.0,-0.22473763,0.0,0.0,-0.0042212782
-0.3295506,0.0,0.0,0.016410926,0.0,0.0,0.01778258,0.0,1.0,0.0,0.0,-0.12733246,0.0,1.0,0.0,0.0,-0.21682589,0.0,0.0,0.30421063
-0.33470505,0.0,0.0,-0.008310725,0.0,0.0,0.034788873,0.0,1.0,0.0,0.0,-0.23773822,0.0,1.0,0.0,0.0,0.016953439,0.0,0.0,0.049256105
0.08758769,0.0,0.0,-0.068563424,0.0,0.0,-0.5136766,0.0,1.0,0.0,0.0,0.22076026,0.0,1.0,0.0,0.0,-0.018269558,0.0,0.0,-0.28579548
-0.241817,0.0,0.0,-0.41078657,0.0,0.0,0.03179268,0.0,1.0,0.0,0.0,0.20463146,0.0,1.0,0.0,0.0,-0.01663225,0.0,0.0,-0.26747075
-0.32746333,0.0,0.0,-0.04519768,0.0,0.0,0.088838734,0.0,1.0,0.0,0.0,-0.20689063,0.0,1.0,0.0,0.0,0.019023515,0.0,0.0,0.02616001
-0.20083928,0.0,0.0,-0.16815157,0.0,0.0,-0.07036641,0.0,1.0,0.0,0.0,-0.0029593343,0.0,1.0,0.0,0.0,-0.104700476,0.0,0.0,0.008651847
-0.017692091,0.0,0.0,0.7157718,0.0,0.0,-0.42367557,0.0,1.0,0.0,0.0,0.29770425,0.0,1.0,0.0,0.0,-0.31185347,0.0,0.0,-0.096754335
0.124380745,0.0,0.0,0.15755714,0.0,0.0,0.07760711,0.0,1.0,0.0,0.0,0.032954186,0.0,1.0,0.0,0.0,-0.032932833,0.0,0.0,0.16797662
0.17269778,0.0,0.0,0.03878855,0.0,0.0,0.011028231,0.0,1.0,0.0,0.0,-0.06091469,0.0,1.0,0.0,0.0,0.017029453,0.0,0.0,0.09102877
0.26790333,0.0,0.0,0.9973413,0.0,0.0,0.023710817,0.0,1.0,0.0,0.0,-0.35428762,0.0,1.0,0.0,0.0,-0.24532664,0.0,0.0,0.16652119
0.0697567,0.0,0.0,-0.33715206,0.0,0.0,0.0001160058,0.0,1.0,0.0,0.0,0.07314379,0.0,1.0,0.0,0.0,-0.058374748,0.0,0.0,-0.36681753
0.08754568,0.0,0.0,-0.031764746,0.0,0.0,-0.08612467,0.0,1.0,0.0,0.0,-0.21947236,0.0,1.0,0.0,0.0,-0.16300485,0.0,0.0,-0.21132846
-0.42324176,0.0,0.0,-0.071691096,0.0,0.0,-0.06777206,0.0,1.0,0.0,0.0,0.08837316,0.0,1.0,0.0,0.0,-0.18800788,0.0,0.0,0.1410169
-0.56614196,0.0,0.0,-0.02038274,0.0,0.0,0.15942699,0.0,1.0,0.0,0.0,-0.10294717,0.0,1.0,0.0,0.0,-0.08750668,0.0,0.0,-0.09060059
-0.28272277,0.0,0.0,-0.022871234,0.0,0.0,0.07644384,0.0,1.0,0.0,0.0,-0.19841745,0.0,1.0,0.0,0.0,-0.22607346,0.0,0.0,-0.048357125
-0.012118946,0.0,0.0,-0.37433207,0.0,0.0,-0.41190985,0.0,1.0,0.0,0.0,-0.43973997,0.0,1.0,0.0,0.0,-0.047734626,0.0,0.0,-0.034165498
0.12273576,0.0,0.0,-0.1082256,0.0,0.0,-0.17346174,0.0,1.0,0.0,0.0,0.26394472,0.0,1.0,0.0,0.0,0.07365918,0.0,0.0,-0.1128188
0.31952173,0.0,0.0,0.04155667,0.0,0.0,0.030990506,0.0,1.0,0.0,0.0,-0.2744981,0.0,1.0,0.0,0.0,0.147822,0.0,0.0,0.11179421
0.4736076,0.0,0.0,0.90039617,0.0,0.0,-0.160225,0.0,1.0,0.0,0.0,0.24925847,0.0,1.0,0.0,0.0,0.27590948,0.0,0.0,0.28397757
0.22418693,0.0,0.0,0.24453005,0.0,0.0,-0.08208651,0.0,1.0,0.0,0.0,0.1721819,0.0,1.0,0.0,0.0,0.27253965,0.0,0.0,0.15059309
0.017122196,0.0,0.0,-0.008758848,0.0,0.0,-0.005509836,0.0,1.0,0.0,0.0,0.09706772,0.0,1.0,0.0,0.0,-0.030508831,0.0,0.0,-0.24474196
-0.09851339,0.0,0.0,-0.011164831,0.0,0.0,0.23134024,0.0,1.0,0.0,0.0,-0.14492731,0.0,1.0,0.0,0.0,-0.12966381,0.0,0.0,-0.120339766
-0.16082364,0.0,0.0,-0.0019398605,0.0,0.0,-0.00055030483,0.0,1.0,0.0,0.0,0.18264621,0.0,1.0,0.0,0.0,-0.013846702,0.0,0.0,-0.28416678
-0.06591644,0.0,0.0,0.0059706448,0.0,0.0,0.63559,0.0,1.0,0.0,0.0,0.068153,0.0,1.0,0.0,0.0,-0.15297863,0.0,0.0,-0.030799707
0.015286656,0.0,0.0,0.032873653,0.0,0.0,0.035425648,0.0,1.0,0.0,0.0,0.059179362,0.0,1.0,0.0,0.0,-0.42576268,0.0,0.0,0.02775386
0.12211538,0.0,0.0,-0.0021037122,0.0,0.0,0.061849818,0.0,1.0,0.0,0.0,-0.24963216,0.0,1.0,0.0,0.0,-0.084189646,0.0,0.0,-0.12269459
0.06441993,0.0,0.0,-0.014759474,0.0,0.0,-0.05442145,0.0,1.0,0.0,0.0,0.106277056,0.0,1.0,0.0,0.0,-0.10952141,0.0,0.0,-0.35194004
0.12258633,0.0,0.0,0.035413716,0.0,0.0,0.21851459,0.0,1.0,0.0,0.0,0.09335728,0.0,1.0,0.0,0.0,-0.16202642,0.0,0.0,0.103655055
-0.028047496,0.0,0.0,-0.0073707285,0.0,0.0,0.016217144,0.0,1.0,0.0,0.0,0.10476694,0.0,1.0,0.0,0.0,0.006729325,0.0,0.0,-0.25071022
-0.046099983,0.0,0.0,0.16066964,0.0,0.0,0.06595306,0.0,1.0,0.0,0.0,0.1134948,0.0,1.0,0.0,0.0,0.08283638,0.0,0.0,0.040078595
0.28787208,0.0,0.0,-0.28586078,0.0,0.0,-0.0005033873,0.0,1.0,0.0,0.0,0.17570096,0.0,1.0,0.0,0.0,0.22620167,0.0,0.0,0.11134757
0.6048613,0.0,0.0,-0.77183545,0.0,0.0,0.3698839,0.0,1.0,0.0,0.0,-0.2662617,0.0,1.0,0.0,0.0,0.10407031,0.0,0.0,-0.109618895
0.027074868,0.0,0.0,-0.27566898,0.0,0.0,0.39532954,0.0,1.0,0.0,0.0,-0.52655244,0.0,1.0,0.0,0.0,0.1421985,0.0,0.0,0.17273144
-0.32992607,0.0,0.0,0.5200947,0.0,0.0,0.030918093,0.0,1.0,0.0,0.0,0.07943993,0.0,1.0,0.0,0.0,0.3046214,0.0,0.0,0.2807589
-0.70720553,0.0,0.0,0.62018794,0.0,0.0,0.08830299,0.0,1.0,0.0,0.0,-0.12471573,0.0,1.0,0.0,0.0,0.17174146,0.0,0.0,-0.086294815
0.018719165,0.0,0.0,-0.7092479,0.0,0.0,-0.0269815,0.0,1.0,0.0,0.0,0.09133627,0.0,1.0,0.0,0.0,0.16598682,0.0,0.0,-0.018316139
0.04385767,0.0,0.0,0.62860554,0.0,0.0,-0.08126274,0.0,1.0,0.0,0.0,0.03568386,0.0,1.0,0.0,0.0,0.15083422,0.0,0.0,0.0805167
0.08490537,0.0,0.0,0.37889993,0.0,0.0,0.14695023,0.0,1.0,0.0,0.0,0.39272735,0.0,1.0,0.0,0.0,0.09654944,0.0,0.0,0.036036205
-0.13876899,0.0,0.0,-3.815993e-05,0.0,0.0,0.22942667,0.0,1.0,0.0,0.0,0.27976152,0.0,1.0,0.0,0.0,-0.08070573,0.0,0.0,0.14211918
0.5931165,0.0,0.0,7.919951e-06,0.0,0.0,0.18351525,0.0,1.0,0.0,0.0,0.101512976,0.0,1.0,0.0,0.0,-0.18573716,0.0,0.0,-0.24653634
1.036242,0.0,0.0,5.5768112e-05,0.0,0.0,0.03144945,0.0,1.0,0.0,0.0,0.12166746,0.0,1.0,0.0,0.0,-0.12110658,0.0,0.0,-0.04587885
0.059487555,0.0,0.0,-2.296557e-05,0.0,0.0,0.010053256,0.0,1.0,0.0,0.0,-0.11192466,0.0,1.0,0.0,0.0,-0.056874253,0.0,0.0,-0.19550231
-0.59193194,0.0,0.0,-7.1259684e-08,0.0,0.0,0.00027394848,0.0,1.0,0.0,0.0,0.03335989,0.0,1.0,0.0,0.0,-0.19023259,0.0,0.0,0.0007899764
-1.3125471,0.0,0.0,-4.86917e-05,0.0,0.0,-0.091471754,0.0,1.0,0.0,0.0,-0.19497257,0.0,1.0,0.0,0.0,-0.22635129,0.0,0.0,-0.092815615
0.03720518,0.0,0.0,6.4361784e-06,0.0,0.0,-0.020630144,0.0,1.0,0.0,0.0,-0.103805654,0.0,1.0,0.0,0.0,0.0017934126,0.0,0.0,-0.07809314
0.1020383,0.0,0.0,-3.3254687e-06,0.0,0.0,0.1347861,0.0,1.0,0.0,0.0,-0.03186363,0.0,1.0,0.0,0.0,-0.08753325,0.0,0.0,0.12672997
0.18632624,0.0,0.0,-5.171823e-06,0.0,0.0,-0.062087696,0.0,1.0,0.0,0.0,-0.07566885,0.0,1.0,0.0,0.0,-0.110728234,0.0,0.0,0.14185841
-0.008212623,0.0,0.0,-0.24292015,0.0,0.0,-0.30733877,0.0,1.0,0.0,0.0,0.14592324,0.0,1.0,0.0,0.0,-0.014141357,0.0,0.0,-0.11334628
0.123858266,0.0,0.0,0.31309673,0.0,0.0,-0.64060426,0.0,1.0,0.0,0.0,-0.18994874,0.0,1.0,0.0,0.0,0.09187915,0.0,0.0,-0.21265002
0.27252755,0.0,0.0,0.7824977,0.0,0.0,-0.01764735,0.0,1.0,0.0,0.0,-0.20063758,0.0,1.0,0.0,0.0,-0.077591516,0.0,0.0,-0.012457952
0.020664886,0.0,0.0,0.30174413,0.0,0.0,0.0050344625,0.0,1.0,0.0,0.0,-0.045021497,0.0,1.0,0.0,0.0,0.19736016,0.0,0.0,0.10192666
-0.15104094,0.0,0.0,-0.5465051,0.0,0.0,0.14145716,0.0,1.0,0.0,0.0,-0.052761935,0.0,1.0,0.0,0.0,-0.39701182,0.0,0.0,-0.0459187
-0.30552045,0.0,0.0,-0.6407195,0.0,0.0,-0.011637784,0.0,1.0,0.0,0.0,-0.3002862,0.0,1.0,0.0,0.0,0.17508233,0.0,0.0,-0.029151127
0.012698998,0.0,0.0,0.72085434,0.0,0.0,0.14629729,0.0,1.0,0.0,0.0,0.01673105,0.0,1.0,0.0,0.0,-0.18459049,0.0,0.0,0.21689205
0.013297902,0.0,0.0,-0.6528112,0.0,0.0,0.0004357565,0.0,1.0,0.0,0.0,0.4112323,0.0,1.0,0.0,0.0,0.2930482,0.0,0.0,0.1148914
0.044485003,0.0,0.0,-0.37550896,0.0,0.0,-0.43123242,0.0,1.0,0.0,0.0,0.048893634,0.0,1.0,0.0,0.0,-0.08024164,0.0,0.0,-0.1403906
-0.00032097014,0.0,0.0,-0.021898327,0.0,0.0,-0.09353824,0.0,1.0,0.0,0.0,0.15848732,0.0,1.0,0.0,0.0,0.025731813,0.0,0.0,-0.17128502
0.0114538595,0.0,0.0,0.02324441,0.0,0.0,0.013825395,0.0,1.0,0.0,0.0,-0.2857838,0.0,1.0,0.0,0.0,0.01184858,0.0,0.0,-0.12322051
0.059889607,0.0,0.0,-0.027891858,0.0,0.0,0.033386625,0.0,1.0,0.0,0.0,0.19525486,0.0,1.0,0.0,0.0,-0.018632155,0.0,0.0,0.00318853
-0.01856908,0.0,0.0,-0.0028568644,0.0,0.0,-0.21345922,0.0,1.0,0.0,0.0,-0.24625848,0.0,1.0,0.0,0.0,0.009758098,0.0,0.0,-0.010146568
-0.02976433,0.0,0.0,-0.015544661,0.0,0.0,-0.03684409,0.0,1.0,0.0,0.0,0.07719777,0.0,1.0,0.0,0.0,0.1967725,0.0,0.0,0.025497207
0.033975195,0.0,0.0,0.12119188,0.0,0.0,-0.054148436,0.0,1.0,0.0,0.0,-0.26881436,0.0,1.0,0.0,0.0,0.283232,0.0,0.0,0.027263384
0.003935534,0.0,0.0,-0.03454353,0.0,0.0,0.009307976,0.0,1.0,0.0,0.0,0.010597591,0.0,1.0,0.0,0.0,-0.06047696,0.0,0.0,0.055781014
0.019049723,0.0,0.0,0.012475374,0.0,0.0,0.33436546,0.0,1.0,0.0,0.0,-0.09188857,0.0,1.0,0.0,0.0,-0.18721339,0.0,0.0,0.20362529
0.03397111,0.0,0.0,-0.009344445,0.0,0.0,-0.6943844,0.0,1.0,0.0,0.0,-0.1023634,0.0,1.0,0.0,0.0,-0.21381386,0.0,0.0,0.0860403
-0.014171269,0.0,0.0,-0.0008316533,0.0,0.0,-0.032820165,0.0,1.0,0.0,0.0,0.09392159,0.0,1.0,0.0,0.0,-0.016053539,0.0,0.0,0.19208463
-0.005228166,0.0,0.0,0.010774183,0.0,0.0,0.057695717,0.0,1.0,0.0,0.0,0.020008903,0.0,1.0,0.0,0.0,-0.041208986,0.0,0.0,-0.0077614426
0.018235931,0.0,0.0,0.0052885613,0.0,0.0,-0.0025090068,0.0,1.0,0.0,0.0,-0.007879705,0.0,1.0,0.0,0.0,-0.0189077,0.0,0.0,-0.16535373
-0.014460117,0.0,0.0,0.009031737,0.0,0.0,-0.0963055,0.0,1.0,0.0,0.0,-0.11788208,0.0,1.0,0.0,0.0,-0.14837559,0.0,0.0,0.06634197
-0.035302915,0.0,0.0,0.025726592,0.0,0.0,-0.21491762,0.0,1.0,0.0,0.0,0.24815807,0.0,1.0,0.0,0.0,-0.26255795,0.0,0.0,-0.07060248
-0.0048467675,0.0,0.0,-0.12308786,0.0,0.0,0.2542692,0.0,1.0,0.0,0.0,0.15791582,0.0,1.0,0.0,0.0,-0.13966294,0.0,0.0,0.05678407
-0.009488933,0.0,0.0,0.0033581008,0.0,0.0,0.43759784,0.0,1.0,0.0,0.0,0.057019886,0.0,1.0,0.0,0.0,0.16214184,0.0,0.0,-0.07419413
0.005818744,0.0,0.0,0.0015902956,0.0,0.0,-0.03530584,0.0,1.0,0.0,0.0,0.034804057,0.0,1.0,0.0,0.0,0.32099938,0.0,0.0,0.038121082
-0.0030496977,0.0,0.0,0.036821373,0.0,0.0,-0.006300966,0.0,1.0,0.0,0.0,-0.1257809,0.0,1.0,0.0,0.0,0.17880024,0.0,0.0,-0.08385448
0.009277663,0.0,0.0,0.0018294828,0.0,0.0,-0.0001557087,0.0,1.0,0.0,0.0,0.057815704,0.0,1.0,0.0,0.0,-0.016664319,0.0,0.0,-0.07025657
0.02044946,0.0,0.0,0.01708414,0.0,0.0,-0.28639707,0.0,1.0,0.0,0.0,-0.14471185,0.0,1.0,0.0,0.0,-0.090952724,0.0,0.0,0.03418136
0.058733415,0.0,0.0,-0.06641654,0.0,0.0,-0.38318112,0.0,1.0,0.0,0.0,-0.027676111,0.0,1.0,0.0,0.0,-0.36486268,0.0,0.0,-0.113114126
0.0021983886,0.0,0.0,0.009766935,0.0,0.0,-0.16534895,0.0,1.0,0.0,0.0,-0.14888203,0.0,1.0,0.0,0.0,0.033749685,0.0,0.0,-0.3490028
-0.011584457,0.0,0.0,0.043664943,0.0,0.0,-0.060293112,0.0,1.0,0.0,0.0,-0.3520248,0.0,1.0,0.0,0.0,0.3234148,0.0,0.0,0.12124868
0.031074844,0.0,0.0,-0.007476223,0.0,0.0,0.02845529,0.0,1.0,0.0,0.0,-0.25141022,0.0,1.0,0.0,0.0,0.20107731,0.0,0.0,0.15126641
0.0086797485,0.0,0.0,-0.0042911205,0.0,0.0,-0.34412125,0.0,1.0,0.0,0.0,-0.09141383,0.0,1.0,0.0,0.0,-0.05507115,0.0,0.0,-0.10023428
0.016888529,0.0,0.0,0.01880167,0.0,0.0,-0.018710054,0.0,1.0,0.0,0.0,0.04866586,0.0,1.0,0.0,0.0,-0.03173799,0.0,0.0,0.10884727
0.018567076,0.0,0.0,-0.04133411,0.0,0.0,0.37277648,0.0,1.0,0.0,0.0,0.22712593,0.0,1.0,0.0,0.0,0.13018668,0.0,0.0,-0.22420278
-0.0068439133,0.0,0.0,-0.040480793,0.0,0.0,-0.5992173,0.0,1.0,0.0,0.0,0.36216614,0.0,1.0,0.0,0.0,-0.0045582345,0.0,0.0,0.10379841
0.019173091,0.0,0.0,-0.0841966,0.0,0.0,-0.0034935148,0.0,1.0,0.0,0.0,-0.37123045,0.0,1.0,0.0,0.0,-0.05635721,0.0,0.0,0.1514042
0.011820146,0.0,0.0,-0.05993944,0.0,0.0,-0.07653162,0.0,1.0,0.0,0.0,0.25328833,0.0,1.0,0.0,0.0,-0.036226425,0.0,0.0,0.34387806
0.013660629,0.0,0.0,-0.019433545,0.0,0.0,0.00023261987,0.0,1.0,0.0,0.0,0.08089781,0.0,1.0,0.0,0.0,-0.06661379,0.0,0.0,-0.03141444
0.03196622,0.0,0.0,-0.0008512717,0.0,0.0,0.24026874,0.0,1.0,0.0,0.0,-0.02173924,0.0,1.0,0.0,0.0,-0.1365704,0.0,0.0,-0.009486227
0.007717892,0.0,0.0,-0.0039890595,0.0,0.0,-0.010697162,0.0,1.0,0.0,0.0,0.0345372,0.0,1.0,0.0,0.0,-0.09784529,0.0,0.0,-0.20649992
0.039434038,0.0,0.0,-0.16866055,0.0,0.0,-0.01658911,0.0,1.0,0.0,0.0,-0.48743072,0.0,1.0,0.0,0.0,-0.06681098,0.0,0.0,-0.013014844
0.012766747,0.0,0.0,0.556398,0.0,0.0,0.0013550378,0.0,1.0,0.0,0.0,0.021642653,0.0,1.0,0.0,0.0,-0.17797816,0.0,0.0,0.02259342
-0.010852528,0.0,0.0,-0.040108006,0.0,0.0,-0.05572394,0.0,1.0,0.0,0.0,0.26316237,0.0,1.0,0.0,0.0,-0.081985034,0.0,0.0,-0.24178678
0.008214375,0.0,0.0,-0.02351552,0.0,0.0,-0.012359194,0.0,1.0,0.0,0.0,0.14860205,0.0,1.0,0.0,0.0,-0.01794872,0.0,0.0,-0.09871437
0.04386236,0.0,0.0,-0.0075088716,0.0,0.0,-0.06605969,0.0,1.0,0.0,0.0,-0.08633937,0.0,1.0,0.0,0.0,-0.08140988,0.0,0.0,0.11500202
0.022172473,0.0,0.0,-0.043114726,0.0,0.0,0.008401728,0.0,1.0,0.0,0.0,-0.051212706,0.0,1.0,0.0,0.0,-0.05448744,0.0,0.0,-0.10015716
0.020440264,0.0,0.0,-0.002261496,0.0,0.0,0.2785431,0.0,1.0,0.0,0.0,-0.15295762,0.0,1.0,0.0,0.0,-0.118975155,0.0,0.0,0.0861901
0.04486798,0.0,0.0,0.035510246,0.0,0.0,0.057499908,0.0,1.0,0.0,0.0,-0.10324663,0.0,1.0,0.0,0.0,-0.23677002,0.0,0.0,0.03412354
-0.005739791,0.0,0.0,0.052602593,0.0,0.0,0.00471897,0.0,1.0,0.0,0.0,-0.009944787,0.0,1.0,0.0,0.0,-0.17176352,0.0,0.0,0.011302925
0.03084726,0.0,0.0,-0.035582017,0.0,0.0,-0.20537971,0.0,1.0,0.0,0.0,0.0508157,0.0,1.0,0.0,0.0,-0.12501493,0.0,0.0,0.40107825
0.001764556,0.0,0.0,0.025532683,0.0,0.0,0.011914339,0.0,1.0,0.0,0.0,0.17880425,0.0,1.0,0.0,0.0,-0.23129886,0.0,0.0,0.2468152
-0.021053132,0.0,0.0,0.030065889,0.0,0.0,0.013973435,0.0,1.0,0.0,0.0,0.010983078,0.0,1.0,0.0,0.0,-0.15883891,0.0,0.0,0.110522866
-0.025110615,0.0,0.0,-0.013687811,0.0,0.0,-0.16503343,0.0,1.0,0.0,0.0,0.1509439,0.0,1.0,0.0,0.0,0.01908572,0.0,0.0,0.12914789
0.020676063,0.0,0.0,-0.017055674,0.0,0.0,0.27706298,0.0,1.0,0.0,0.0,0.17775473,0.0,1.0,0.0,0.0,-0.18955754,0.0,0.0,-0.09108316
0.018623248,0.0,0.0,-0.0076127527,0.0,0.0,0.19139253,0.0,1.0,0.0,0.0,0.27998313,0.0,1.0,0.0,0.0,0.14298518,0.0,0.0,-0.08809007
-0.013477318,0.0,0.0,-0.006813166,0.0,0.0,-0.0018483552,0.0,1.0,0.0,0.0,-0.18863176,0.0,1.0,0.0,0.0,-0.32711554,0.0,0.0,-0.06906883
0.024590598,0.0,0.0,0.02925563,0.0,0.0,0.04732979,0.0,1.0,0.0,0.0,-0.36890987,0.0,1.0,0.0,0.0,-0.07061505,0.0,0.0,0.07539129
-0.0016612388,0.0,0.0,-0.005131871,0.0,0.0,0.00026344802,0.0,1.0,0.0,0.0,-0.029101744,0.0,1.0,0.0,0.0,0.37944427,0.0,0.0,-0.14346279
